encounter_provider_id,encounter_id,provider_id,encounter_role_id,creator,date_created,changed_by,date_changed,voided,date_voided,voided_by,void_reason,uuid

11722,38456,1,1,1,'2006-06-0211:29:26',NULL,NULL,0,NULL,NULL,NULL,'bfbc8eb4-1691-11df-97a5-7038c432aabf'

11723,38459,1,1,1,'2006-06-0211:30:28',NULL,NULL,0,NULL,NULL,NULL,'bfbc8fe0-1691-11df-97a5-7038c432aabf'

11724,38463,1,1,1,'2006-06-0211:31:49',NULL,NULL,0,NULL,NULL,NULL,'bfbc9107-1691-11df-97a5-7038c432aabf'

11725,38465,1,1,1,'2006-06-0211:31:09',NULL,NULL,0,NULL,NULL,NULL,'bfbc922e-1691-11df-97a5-7038c432aabf'

11726,38476,1,1,1,'2006-06-0211:31:04',NULL,NULL,0,NULL,NULL,NULL,'bfbc9359-1691-11df-97a5-7038c432aabf'

11727,38478,1,1,1,'2006-06-0211:36:14',NULL,NULL,0,NULL,NULL,NULL,'bfbc9485-1691-11df-97a5-7038c432aabf'

11728,38479,1,1,1,'2006-06-0211:35:41',NULL,NULL,0,NULL,NULL,NULL,'bfbc95db-1691-11df-97a5-7038c432aabf'

11729,38484,1,1,1,'2006-06-0211:37:49',NULL,NULL,0,NULL,NULL,NULL,'bfbc96f5-1691-11df-97a5-7038c432aabf'

11730,38486,1,1,1,'2006-06-0211:37:47',NULL,NULL,0,NULL,NULL,NULL,'bfbc9814-1691-11df-97a5-7038c432aabf'

11731,38489,1,1,1,'2006-06-0211:39:10',NULL,NULL,0,NULL,NULL,NULL,'bfbc992a-1691-11df-97a5-7038c432aabf'

11732,38491,1,1,1,'2006-06-0211:39:47',NULL,NULL,0,NULL,NULL,NULL,'bfbc9a48-1691-11df-97a5-7038c432aabf'

11733,38492,1,1,1,'2006-06-0211:38:51',NULL,NULL,0,NULL,NULL,NULL,'bfbc9b78-1691-11df-97a5-7038c432aabf'

11734,38496,1,1,1,'2006-06-0211:40:53',NULL,NULL,0,NULL,NULL,NULL,'bfbc9c9f-1691-11df-97a5-7038c432aabf'

11735,38498,1,1,1,'2006-06-0211:39:35',NULL,NULL,0,NULL,NULL,NULL,'bfbc9da8-1691-11df-97a5-7038c432aabf'

11736,38499,1,1,1,'2006-06-0211:39:47',NULL,NULL,0,NULL,NULL,NULL,'bfbc9eb2-1691-11df-97a5-7038c432aabf'

11737,38507,1,1,1,'2006-06-0211:43:10',NULL,NULL,0,NULL,NULL,NULL,'bfbc9fbb-1691-11df-97a5-7038c432aabf'

11738,38508,1,1,1,'2006-06-0211:42:53',NULL,NULL,0,NULL,NULL,NULL,'bfbca0c4-1691-11df-97a5-7038c432aabf'

11739,38510,1,1,1,'2006-06-0211:42:37',NULL,NULL,0,NULL,NULL,NULL,'bfbca1d1-1691-11df-97a5-7038c432aabf'

11740,38513,1,1,1,'2006-06-0211:43:55',NULL,NULL,0,NULL,NULL,NULL,'bfbca2d6-1691-11df-97a5-7038c432aabf'

11741,38514,1,1,1,'2006-06-0211:42:51',NULL,NULL,0,NULL,NULL,NULL,'bfbca3db-1691-11df-97a5-7038c432aabf'

11742,38517,1,1,1,'2006-06-0211:44:41',NULL,NULL,0,NULL,NULL,NULL,'bfbca4e4-1691-11df-97a5-7038c432aabf'

11743,38520,1,1,1,'2006-06-0211:44:44',NULL,NULL,0,NULL,NULL,NULL,'bfbca5e5-1691-11df-97a5-7038c432aabf'

11744,38521,1,1,1,'2006-06-0211:45:01',NULL,NULL,0,NULL,NULL,NULL,'bfbcb260-1691-11df-97a5-7038c432aabf'

11745,38529,1,1,1,'2006-06-0211:44:25',NULL,NULL,0,NULL,NULL,NULL,'bfbcb369-1691-11df-97a5-7038c432aabf'

11746,38530,1,1,1,'2006-06-0211:45:56',NULL,NULL,0,NULL,NULL,NULL,'bfbcb4d5-1691-11df-97a5-7038c432aabf'

11747,38531,1,1,1,'2006-06-0211:46:43',NULL,NULL,0,NULL,NULL,NULL,'bfbcb5e7-1691-11df-97a5-7038c432aabf'

11748,38535,1,1,1,'2006-06-0211:47:51',NULL,NULL,0,NULL,NULL,NULL,'bfbcb701-1691-11df-97a5-7038c432aabf'

11749,38536,1,1,1,'2006-06-0211:46:09',NULL,NULL,0,NULL,NULL,NULL,'bfbcbac3-1691-11df-97a5-7038c432aabf'

11750,38539,1,1,1,'2006-06-0211:47:45',NULL,NULL,0,NULL,NULL,NULL,'bfbcbcb4-1691-11df-97a5-7038c432aabf'

11751,38541,1,1,1,'2006-06-0211:47:57',NULL,NULL,0,NULL,NULL,NULL,'bfbccc20-1691-11df-97a5-7038c432aabf'

11752,38543,1,1,1,'2006-06-0211:48:01',NULL,NULL,0,NULL,NULL,NULL,'bfbccdb6-1691-11df-97a5-7038c432aabf'

11753,38544,1,1,1,'2006-06-0211:49:37',NULL,NULL,0,NULL,NULL,NULL,'bfbccf48-1691-11df-97a5-7038c432aabf'

11754,38547,1,1,1,'2006-06-0211:47:16',NULL,NULL,0,NULL,NULL,NULL,'bfbcd0cd-1691-11df-97a5-7038c432aabf'

11755,38548,1,1,1,'2006-06-0211:50:22',NULL,NULL,0,NULL,NULL,NULL,'bfbcde63-1691-11df-97a5-7038c432aabf'

11756,38550,1,1,1,'2006-06-0211:50:24',NULL,NULL,0,NULL,NULL,NULL,'bfbce006-1691-11df-97a5-7038c432aabf'

11757,38556,1,1,1,'2006-06-0211:52:05',NULL,NULL,0,NULL,NULL,NULL,'bfbce388-1691-11df-97a5-7038c432aabf'

11758,38557,1,1,1,'2006-06-0211:49:43',NULL,NULL,0,NULL,NULL,NULL,'bfbcf2eb-1691-11df-97a5-7038c432aabf'

11759,38561,1,1,1,'2006-06-0211:52:53',NULL,NULL,0,NULL,NULL,NULL,'bfbcfffc-1691-11df-97a5-7038c432aabf'

11760,38566,1,1,1,'2006-06-0211:53:25',NULL,NULL,0,NULL,NULL,NULL,'bfbd0e30-1691-11df-97a5-7038c432aabf'

11761,38567,1,1,1,'2006-06-0211:54:15',NULL,NULL,0,NULL,NULL,NULL,'bfbd2e0d-1691-11df-97a5-7038c432aabf'

11762,38569,1,1,1,'2006-06-0211:54:54',NULL,NULL,0,NULL,NULL,NULL,'bfbd2f38-1691-11df-97a5-7038c432aabf'

11763,38575,1,1,1,'2006-06-0211:55:44',NULL,NULL,0,NULL,NULL,NULL,'bfbd3057-1691-11df-97a5-7038c432aabf'

11764,38579,1,1,1,'2006-06-0211:56:31',NULL,NULL,0,NULL,NULL,NULL,'bfbd31b1-1691-11df-97a5-7038c432aabf'

11765,38580,1,1,1,'2006-06-0211:55:39',NULL,NULL,0,NULL,NULL,NULL,'bfbd32c3-1691-11df-97a5-7038c432aabf'

11766,38584,1,1,1,'2006-06-0211:58:07',NULL,NULL,0,NULL,NULL,NULL,'bfbd33dd-1691-11df-97a5-7038c432aabf'

11767,38587,1,1,1,'2006-06-0211:57:51',NULL,NULL,0,NULL,NULL,NULL,'bfbd34ef-1691-11df-97a5-7038c432aabf'

11768,38591,1,1,1,'2006-06-0211:58:40',NULL,NULL,0,NULL,NULL,NULL,'bfbd360e-1691-11df-97a5-7038c432aabf'

11769,38594,1,1,1,'2006-06-0212:00:25',NULL,NULL,0,NULL,NULL,NULL,'bfbd3724-1691-11df-97a5-7038c432aabf'

11770,38595,1,1,1,'2006-06-0211:59:53',NULL,NULL,0,NULL,NULL,NULL,'bfbd3835-1691-11df-97a5-7038c432aabf'

11771,38596,1,1,1,'2006-06-0212:00:40',NULL,NULL,0,NULL,NULL,NULL,'bfbd3950-1691-11df-97a5-7038c432aabf'

11772,38600,1,1,1,'2006-06-0212:01:18',NULL,NULL,0,NULL,NULL,NULL,'bfbd3a66-1691-11df-97a5-7038c432aabf'

11773,38601,1,1,1,'2006-06-0212:01:39',NULL,NULL,0,NULL,NULL,NULL,'bfbd3b80-1691-11df-97a5-7038c432aabf'

11774,38604,1,1,1,'2006-06-0212:00:06',NULL,NULL,0,NULL,NULL,NULL,'bfbd3c92-1691-11df-97a5-7038c432aabf'

11775,38605,1,1,1,'2006-06-0212:02:05',NULL,NULL,0,NULL,NULL,NULL,'bfbd3dac-1691-11df-97a5-7038c432aabf'

11776,38607,1,1,1,'2006-06-0212:01:16',NULL,NULL,0,NULL,NULL,NULL,'bfbd3ec2-1691-11df-97a5-7038c432aabf'

11777,38610,1,1,1,'2006-06-0212:03:23',NULL,NULL,0,NULL,NULL,NULL,'bfbd3fd4-1691-11df-97a5-7038c432aabf'

11778,38613,1,1,1,'2006-06-0212:03:30',NULL,NULL,0,NULL,NULL,NULL,'bfbd40ee-1691-11df-97a5-7038c432aabf'

11779,38619,1,1,1,'2006-06-0212:04:13',NULL,NULL,0,NULL,NULL,NULL,'bfbd4204-1691-11df-97a5-7038c432aabf'

11780,38620,1,1,1,'2006-06-0212:05:00',NULL,NULL,0,NULL,NULL,NULL,'bfbd431e-1691-11df-97a5-7038c432aabf'

11781,38625,1,1,1,'2006-06-0212:05:49',NULL,NULL,0,NULL,NULL,NULL,'bfbd4434-1691-11df-97a5-7038c432aabf'

11782,38626,1,1,1,'2006-06-0212:03:17',NULL,NULL,0,NULL,NULL,NULL,'bfbd454a-1691-11df-97a5-7038c432aabf'

11783,38636,1,1,1,'2006-06-0212:07:33',NULL,NULL,0,NULL,NULL,NULL,'bfbd4660-1691-11df-97a5-7038c432aabf'

11784,38648,1,1,1,'2006-06-0212:10:06',NULL,NULL,0,NULL,NULL,NULL,'bfbd477b-1691-11df-97a5-7038c432aabf'

11785,38650,1,1,1,'2006-06-0212:11:07',NULL,NULL,0,NULL,NULL,NULL,'bfbd4891-1691-11df-97a5-7038c432aabf'

11786,38651,1,1,1,'2006-06-0212:09:36',NULL,NULL,0,NULL,NULL,NULL,'bfbd499e-1691-11df-97a5-7038c432aabf'

11787,38652,1,1,1,'2006-06-0212:11:02',NULL,NULL,0,NULL,NULL,NULL,'bfbd4ab9-1691-11df-97a5-7038c432aabf'

11788,38653,1,1,1,'2006-06-0212:10:54',NULL,NULL,0,NULL,NULL,NULL,'bfbd4bcf-1691-11df-97a5-7038c432aabf'

11789,38655,1,1,1,'2006-06-0212:12:08',NULL,NULL,0,NULL,NULL,NULL,'bfbd4d76-1691-11df-97a5-7038c432aabf'

11790,38659,1,1,1,'2006-06-0212:11:58',NULL,NULL,0,NULL,NULL,NULL,'bfbd4e90-1691-11df-97a5-7038c432aabf'

11791,38664,1,1,1,'2006-06-0212:14:06',NULL,NULL,0,NULL,NULL,NULL,'bfbd4fab-1691-11df-97a5-7038c432aabf'

11792,38672,1,1,1,'2006-06-0212:15:16',NULL,NULL,0,NULL,NULL,NULL,'bfbd5123-1691-11df-97a5-7038c432aabf'

11793,38675,1,1,1,'2006-06-0212:15:25',NULL,NULL,0,NULL,NULL,NULL,'bfbd524e-1691-11df-97a5-7038c432aabf'

11794,38681,1,1,1,'2006-06-0212:17:09',NULL,NULL,0,NULL,NULL,NULL,'bfbd5371-1691-11df-97a5-7038c432aabf'

11795,38685,1,1,1,'2006-06-0212:18:40',NULL,NULL,0,NULL,NULL,NULL,'bfbd5498-1691-11df-97a5-7038c432aabf'

11796,38689,1,1,1,'2006-06-0212:19:58',NULL,NULL,0,NULL,NULL,NULL,'bfbd55bb-1691-11df-97a5-7038c432aabf'

11797,38703,1,1,1,'2006-06-0212:23:09',NULL,NULL,0,NULL,NULL,NULL,'bfbd56de-1691-11df-97a5-7038c432aabf'

11798,38706,1,1,1,'2006-06-0212:23:06',NULL,NULL,0,NULL,NULL,NULL,'bfbd583d-1691-11df-97a5-7038c432aabf'

11799,38708,1,1,1,'2006-06-0212:23:57',NULL,NULL,0,NULL,NULL,NULL,'bfbd5953-1691-11df-97a5-7038c432aabf'

11800,38709,1,1,1,'2006-06-0212:24:09',NULL,NULL,0,NULL,NULL,NULL,'bfbd5a6d-1691-11df-97a5-7038c432aabf'

11801,38722,1,1,1,'2006-06-0212:26:18',NULL,NULL,0,NULL,NULL,NULL,'bfbd5b7f-1691-11df-97a5-7038c432aabf'

11802,38726,1,1,1,'2006-06-0212:27:05',NULL,NULL,0,NULL,NULL,NULL,'bfbd5c99-1691-11df-97a5-7038c432aabf'

11803,38727,1,1,1,'2006-06-0212:27:09',NULL,NULL,0,NULL,NULL,NULL,'bfbd5daf-1691-11df-97a5-7038c432aabf'

11804,38732,1,1,1,'2006-06-0212:29:49',NULL,NULL,0,NULL,NULL,NULL,'bfbd5ec5-1691-11df-97a5-7038c432aabf'

11805,38735,1,1,1,'2006-06-0212:26:46',NULL,NULL,0,NULL,NULL,NULL,'bfbd5fe0-1691-11df-97a5-7038c432aabf'

11806,38738,1,1,1,'2006-06-0212:31:29',NULL,NULL,0,NULL,NULL,NULL,'bfbd60f6-1691-11df-97a5-7038c432aabf'

11807,38742,1,1,1,'2006-06-0212:32:08',NULL,NULL,0,NULL,NULL,NULL,'bfbd6210-1691-11df-97a5-7038c432aabf'

11808,38745,1,1,1,'2006-06-0212:32:22',NULL,NULL,0,NULL,NULL,NULL,'bfbd6326-1691-11df-97a5-7038c432aabf'

11809,38750,1,1,1,'2006-06-0212:34:12',NULL,NULL,0,NULL,NULL,NULL,'bfbd6440-1691-11df-97a5-7038c432aabf'

11810,38752,1,1,1,'2006-06-0212:35:09',NULL,NULL,0,NULL,NULL,NULL,'bfbd6552-1691-11df-97a5-7038c432aabf'

11811,38758,1,1,1,'2006-06-0212:34:59',NULL,NULL,0,NULL,NULL,NULL,'bfbd6664-1691-11df-97a5-7038c432aabf'

11812,38762,1,1,1,'2006-06-0212:38:06',NULL,NULL,0,NULL,NULL,NULL,'bfbd677e-1691-11df-97a5-7038c432aabf'

11813,38766,1,1,1,'2006-06-0212:39:44',NULL,NULL,0,NULL,NULL,NULL,'bfbd68e1-1691-11df-97a5-7038c432aabf'

11814,38768,1,1,1,'2006-06-0212:42:17',NULL,NULL,0,NULL,NULL,NULL,'bfbd6a0c-1691-11df-97a5-7038c432aabf'

11815,38770,1,1,1,'2006-06-0212:44:18',NULL,NULL,0,NULL,NULL,NULL,'bfbd6b34-1691-11df-97a5-7038c432aabf'

11816,38771,1,1,1,'2006-06-0212:43:45',NULL,NULL,0,NULL,NULL,NULL,'bfbd6c63-1691-11df-97a5-7038c432aabf'

11817,38780,1,1,1,'2006-06-0212:46:11',NULL,NULL,0,NULL,NULL,NULL,'bfbd6d86-1691-11df-97a5-7038c432aabf'

11818,38781,1,1,1,'2006-06-0212:48:49',NULL,NULL,0,NULL,NULL,NULL,'bfbd6eb6-1691-11df-97a5-7038c432aabf'

11819,38784,1,1,1,'2006-06-0212:49:19',NULL,NULL,0,NULL,NULL,NULL,'bfbd6fd4-1691-11df-97a5-7038c432aabf'

11820,38785,1,1,1,'2006-06-0212:49:41',NULL,NULL,0,NULL,NULL,NULL,'bfbd70f7-1691-11df-97a5-7038c432aabf'

11821,38786,1,1,1,'2006-06-0212:50:27',NULL,NULL,0,NULL,NULL,NULL,'bfbd7223-1691-11df-97a5-7038c432aabf'

11822,38787,1,1,1,'2006-06-0212:50:58',NULL,NULL,0,NULL,NULL,NULL,'bfbd7375-1691-11df-97a5-7038c432aabf'

11823,38790,1,1,1,'2006-06-0212:50:04',NULL,NULL,0,NULL,NULL,NULL,'bfbd748f-1691-11df-97a5-7038c432aabf'

11824,38808,1,1,1,'2006-06-0214:07:59',NULL,NULL,0,NULL,NULL,NULL,'bfbd75a5-1691-11df-97a5-7038c432aabf'

11825,38816,1,1,1,'2006-06-0214:12:39',NULL,NULL,0,NULL,NULL,NULL,'bfbd76bf-1691-11df-97a5-7038c432aabf'

11826,38824,1,1,1,'2006-06-0214:18:04',NULL,NULL,0,NULL,NULL,NULL,'bfbd7838-1691-11df-97a5-7038c432aabf'

11827,38833,1,1,1,'2006-06-0214:22:27',NULL,NULL,0,NULL,NULL,NULL,'bfbd795f-1691-11df-97a5-7038c432aabf'

11828,38846,1,1,1,'2006-06-0214:28:42',NULL,NULL,0,NULL,NULL,NULL,'bfbd7a86-1691-11df-97a5-7038c432aabf'

11829,38854,1,1,1,'2006-06-0214:31:07',NULL,NULL,0,NULL,NULL,NULL,'bfbd7ba9-1691-11df-97a5-7038c432aabf'

11830,38858,1,1,1,'2006-06-0214:33:32',NULL,NULL,0,NULL,NULL,NULL,'bfbd7cd0-1691-11df-97a5-7038c432aabf'

11831,38859,1,1,1,'2006-06-0214:34:08',NULL,NULL,0,NULL,NULL,NULL,'bfbd7df3-1691-11df-97a5-7038c432aabf'

11832,38860,1,1,1,'2006-06-0214:35:32',NULL,NULL,0,NULL,NULL,NULL,'bfbd7f51-1691-11df-97a5-7038c432aabf'

11833,38863,1,1,1,'2006-06-0214:36:37',NULL,NULL,0,NULL,NULL,NULL,'bfbd8067-1691-11df-97a5-7038c432aabf'

11834,38868,1,1,1,'2006-06-0214:37:31',NULL,NULL,0,NULL,NULL,NULL,'bfbd8179-1691-11df-97a5-7038c432aabf'

11835,38870,1,1,1,'2006-06-0214:38:18',NULL,NULL,0,NULL,NULL,NULL,'bfbd8294-1691-11df-97a5-7038c432aabf'

11836,38883,1,1,1,'2006-06-0214:43:35',NULL,NULL,0,NULL,NULL,NULL,'bfbd8c15-1691-11df-97a5-7038c432aabf'

11837,38885,1,1,1,'2006-06-0214:44:48',NULL,NULL,0,NULL,NULL,NULL,'bfbd8d2b-1691-11df-97a5-7038c432aabf'

11838,38896,1,1,1,'2006-06-0214:48:42',NULL,NULL,0,NULL,NULL,NULL,'bfbd8e35-1691-11df-97a5-7038c432aabf'

11839,38900,1,1,1,'2006-06-0214:44:17',NULL,NULL,0,NULL,NULL,NULL,'bfbd8f4f-1691-11df-97a5-7038c432aabf'

11840,38906,1,1,1,'2006-06-0214:50:28',NULL,NULL,0,NULL,NULL,NULL,'bfbd9061-1691-11df-97a5-7038c432aabf'

11841,38907,1,1,1,'2006-06-0214:51:29',NULL,NULL,0,NULL,NULL,NULL,'bfbd917b-1691-11df-97a5-7038c432aabf'

11842,38913,1,1,1,'2006-06-0214:54:48',NULL,NULL,0,NULL,NULL,NULL,'bfbd928d-1691-11df-97a5-7038c432aabf'

11843,38923,1,1,1,'2006-06-0214:57:24',NULL,NULL,0,NULL,NULL,NULL,'bfbd93a3-1691-11df-97a5-7038c432aabf'

11844,38926,1,1,1,'2006-06-0214:56:40',NULL,NULL,0,NULL,NULL,NULL,'bfbd94b9-1691-11df-97a5-7038c432aabf'

11845,38929,1,1,1,'2006-06-0214:58:27',NULL,NULL,0,NULL,NULL,NULL,'bfbd95cf-1691-11df-97a5-7038c432aabf'

11846,38939,1,1,1,'2006-06-0215:04:57',NULL,NULL,0,NULL,NULL,NULL,'bfbd96e9-1691-11df-97a5-7038c432aabf'

11847,38946,1,1,1,'2006-06-0215:07:44',NULL,NULL,0,NULL,NULL,NULL,'bfbd97fb-1691-11df-97a5-7038c432aabf'

11848,38949,1,1,1,'2006-06-0215:09:27',NULL,NULL,0,NULL,NULL,NULL,'bfbd9915-1691-11df-97a5-7038c432aabf'

11849,38959,1,1,1,'2006-06-0215:15:26',NULL,NULL,0,NULL,NULL,NULL,'bfbd9a27-1691-11df-97a5-7038c432aabf'

11850,38961,1,1,1,'2006-06-0215:15:45',NULL,NULL,0,NULL,NULL,NULL,'bfbd9b45-1691-11df-97a5-7038c432aabf'

11851,38962,1,1,1,'2006-06-0215:16:55',NULL,NULL,0,NULL,NULL,NULL,'bfbd9c5b-1691-11df-97a5-7038c432aabf'

11852,38964,1,1,1,'2006-06-0215:17:41',NULL,NULL,0,NULL,NULL,NULL,'bfbd9d6d-1691-11df-97a5-7038c432aabf'

11853,38969,1,1,1,'2006-06-0215:21:50',NULL,NULL,0,NULL,NULL,NULL,'bfbd9ee1-1691-11df-97a5-7038c432aabf'

11854,38973,1,1,1,'2006-06-0215:23:26',NULL,NULL,0,NULL,NULL,NULL,'bfbda004-1691-11df-97a5-7038c432aabf'

11855,38977,1,1,1,'2006-06-0215:24:29',NULL,NULL,0,NULL,NULL,NULL,'bfbda130-1691-11df-97a5-7038c432aabf'

11856,38978,1,1,1,'2006-06-0215:31:21',NULL,NULL,0,NULL,NULL,NULL,'bfbda24e-1691-11df-97a5-7038c432aabf'

11857,38990,1,1,1,'2006-06-0215:38:14',NULL,NULL,0,NULL,NULL,NULL,'bfbda386-1691-11df-97a5-7038c432aabf'

11858,38995,1,1,1,'2006-06-0215:41:26',NULL,NULL,0,NULL,NULL,NULL,'bfbda56a-1691-11df-97a5-7038c432aabf'

11859,38998,1,1,1,'2006-06-0215:43:03',NULL,NULL,0,NULL,NULL,NULL,'bfbda75a-1691-11df-97a5-7038c432aabf'

11860,39002,1,1,1,'2006-06-0215:46:14',NULL,NULL,0,NULL,NULL,NULL,'bfbda912-1691-11df-97a5-7038c432aabf'

11861,39007,1,1,1,'2006-06-0215:47:44',NULL,NULL,0,NULL,NULL,NULL,'bfbdabb2-1691-11df-97a5-7038c432aabf'

11862,39009,1,1,1,'2006-06-0215:50:09',NULL,NULL,0,NULL,NULL,NULL,'bfbdad77-1691-11df-97a5-7038c432aabf'

11863,39015,1,1,1,'2006-06-0215:53:45',NULL,NULL,0,NULL,NULL,NULL,'bfbdaf45-1691-11df-97a5-7038c432aabf'

11864,39019,1,1,1,'2006-06-0215:56:19',NULL,NULL,0,NULL,NULL,NULL,'bfbdb113-1691-11df-97a5-7038c432aabf'

11865,39022,1,1,1,'2006-06-0215:52:35',NULL,NULL,0,NULL,NULL,NULL,'bfbdb2d4-1691-11df-97a5-7038c432aabf'

11866,39023,1,1,1,'2006-06-0215:58:01',NULL,NULL,0,NULL,NULL,NULL,'bfbdb49a-1691-11df-97a5-7038c432aabf'

11867,39028,1,1,1,'2006-06-0216:00:04',NULL,NULL,0,NULL,NULL,NULL,'bfbdb65f-1691-11df-97a5-7038c432aabf'

11868,39035,1,1,1,'2006-06-0216:05:27',NULL,NULL,0,NULL,NULL,NULL,'bfbdb820-1691-11df-97a5-7038c432aabf'

11869,39041,1,1,1,'2006-06-0216:05:18',NULL,NULL,0,NULL,NULL,NULL,'bfbdb9e1-1691-11df-97a5-7038c432aabf'

11870,39043,1,1,1,'2006-06-0216:09:18',NULL,NULL,0,NULL,NULL,NULL,'bfbdbba2-1691-11df-97a5-7038c432aabf'

11871,39044,1,1,1,'2006-06-0216:09:09',NULL,NULL,0,NULL,NULL,NULL,'bfbdbd6c-1691-11df-97a5-7038c432aabf'

11872,39045,1,1,1,'2006-06-0216:10:50',NULL,NULL,0,NULL,NULL,NULL,'bfbdbf2d-1691-11df-97a5-7038c432aabf'

11873,39052,1,1,1,'2006-06-0216:18:19',NULL,NULL,0,NULL,NULL,NULL,'bfbdc0f3-1691-11df-97a5-7038c432aabf'

11874,39055,1,1,1,'2006-06-0216:20:47',NULL,NULL,0,NULL,NULL,NULL,'bfbdc2b4-1691-11df-97a5-7038c432aabf'

11875,39060,1,1,1,'2006-06-0216:25:54',NULL,NULL,0,NULL,NULL,NULL,'bfbdc3ce-1691-11df-97a5-7038c432aabf'

11876,39064,1,1,1,'2006-06-0216:29:13',NULL,NULL,0,NULL,NULL,NULL,'bfbdc4e8-1691-11df-97a5-7038c432aabf'

11877,39066,1,1,1,'2006-06-0216:31:52',NULL,NULL,0,NULL,NULL,NULL,'bfbdc661-1691-11df-97a5-7038c432aabf'

11878,39075,1,1,1,'2006-06-0216:34:51',NULL,NULL,0,NULL,NULL,NULL,'bfbdc788-1691-11df-97a5-7038c432aabf'

11879,39076,1,1,1,'2006-06-0216:35:49',NULL,NULL,0,NULL,NULL,NULL,'bfbdc8af-1691-11df-97a5-7038c432aabf'

11880,39083,1,1,1,'2006-06-0216:37:31',NULL,NULL,0,NULL,NULL,NULL,'bfbdc9da-1691-11df-97a5-7038c432aabf'

11881,39084,1,1,1,'2006-06-0216:36:44',NULL,NULL,0,NULL,NULL,NULL,'bfbdcafd-1691-11df-97a5-7038c432aabf'

11882,39085,1,1,1,'2006-06-0216:38:30',NULL,NULL,0,NULL,NULL,NULL,'bfbdcc29-1691-11df-97a5-7038c432aabf'

11883,39086,1,1,1,'2006-06-0216:37:03',NULL,NULL,0,NULL,NULL,NULL,'bfbdcd83-1691-11df-97a5-7038c432aabf'

11884,39089,1,1,1,'2006-06-0216:38:35',NULL,NULL,0,NULL,NULL,NULL,'bfbdce99-1691-11df-97a5-7038c432aabf'

11885,39092,1,1,1,'2006-06-0216:40:18',NULL,NULL,0,NULL,NULL,NULL,'bfbdcfaf-1691-11df-97a5-7038c432aabf'

11886,39098,1,1,1,'2006-06-0216:45:21',NULL,NULL,0,NULL,NULL,NULL,'bfbdd0c5-1691-11df-97a5-7038c432aabf'

11887,39100,1,1,1,'2006-06-0216:45:47',NULL,NULL,0,NULL,NULL,NULL,'bfbdd1e4-1691-11df-97a5-7038c432aabf'

11888,39104,1,1,1,'2006-06-0216:51:14',NULL,NULL,0,NULL,NULL,NULL,'bfbdd2f6-1691-11df-97a5-7038c432aabf'

11889,39138,1,1,1,'2006-06-0508:55:26',NULL,NULL,0,NULL,NULL,NULL,'bfbdd410-1691-11df-97a5-7038c432aabf'

11890,39142,1,1,1,'2006-06-0509:01:58',NULL,NULL,0,NULL,NULL,NULL,'bfbdd522-1691-11df-97a5-7038c432aabf'

11891,39147,1,1,1,'2006-06-0509:05:59',NULL,NULL,0,NULL,NULL,NULL,'bfbdd638-1691-11df-97a5-7038c432aabf'

11892,39148,1,1,1,'2006-06-0509:09:12',NULL,NULL,0,NULL,NULL,NULL,'bfbdd752-1691-11df-97a5-7038c432aabf'

11893,39152,1,1,1,'2006-06-0509:11:17',NULL,NULL,0,NULL,NULL,NULL,'bfbdd868-1691-11df-97a5-7038c432aabf'

11894,39153,1,1,1,'2006-06-0509:12:54',NULL,NULL,0,NULL,NULL,NULL,'bfbdd982-1691-11df-97a5-7038c432aabf'

11895,39156,1,1,1,'2006-06-0509:10:45',NULL,NULL,0,NULL,NULL,NULL,'bfbdda9d-1691-11df-97a5-7038c432aabf'

11896,39158,1,1,1,'2006-06-0509:16:34',NULL,NULL,0,NULL,NULL,NULL,'bfbddbb7-1691-11df-97a5-7038c432aabf'

11897,39160,1,1,1,'2006-06-0509:14:18',NULL,NULL,0,NULL,NULL,NULL,'bfbddcc9-1691-11df-97a5-7038c432aabf'

11898,39168,1,1,1,'2006-06-0509:16:03',NULL,NULL,0,NULL,NULL,NULL,'bfbddddf-1691-11df-97a5-7038c432aabf'

11899,39169,1,1,1,'2006-06-0509:20:30',NULL,NULL,0,NULL,NULL,NULL,'bfbddef9-1691-11df-97a5-7038c432aabf'

11900,39171,1,1,1,'2006-06-0509:19:36',NULL,NULL,0,NULL,NULL,NULL,'bfbde00b-1691-11df-97a5-7038c432aabf'

11901,39172,1,1,1,'2006-06-0509:21:58',NULL,NULL,0,NULL,NULL,NULL,'bfbde125-1691-11df-97a5-7038c432aabf'

11902,39175,1,1,1,'2006-06-0509:22:46',NULL,NULL,0,NULL,NULL,NULL,'bfbde23f-1691-11df-97a5-7038c432aabf'

11903,39178,1,1,1,'2006-06-0509:23:06',NULL,NULL,0,NULL,NULL,NULL,'bfbde35a-1691-11df-97a5-7038c432aabf'

11904,39183,1,1,1,'2006-06-0509:23:19',NULL,NULL,0,NULL,NULL,NULL,'bfbde46b-1691-11df-97a5-7038c432aabf'

