concept_id,name,locale,creator,date_created,concept_name_id,voided,voided_by,date_voided,void_reason,uuid,concept_name_type,locale_preferred

5315,'VISITTYPE','en',1,'2004-08-1200:00:00',1665,0,NULL,NULL,NULL,'becad1ce-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5316,'CURRENTLYBREASTFEDFU','en',1,'2004-08-1200:00:00',1666,0,NULL,NULL,NULL,'becad2f1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5317,'BREASTFEDOTHERFOODFU','en',1,'2004-08-1200:00:00',1667,0,NULL,NULL,NULL,'becad418-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5318,'CURRENTLYINSCHOOLFU','en',1,'2004-08-1200:00:00',1668,0,NULL,NULL,NULL,'becad537-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5319,'AUDIT-3OVERALLFREQUENCY','en',1,'2004-08-1200:00:00',1669,0,NULL,NULL,NULL,'becad666-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5320,'AUDIT-3TYPICALDAY','en',1,'2004-08-1200:00:00',1670,0,NULL,NULL,NULL,'becad789-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5321,'AUDIT-3SIXORMOREDRINKS','en',1,'2004-08-1200:00:00',1671,0,NULL,NULL,NULL,'becad8a8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5322,'ALCOHOLUSECOMMENT','en',1,'2004-08-1200:00:00',1672,0,NULL,NULL,NULL,'becad9d7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5323,'DEVELOPMENTMILESTONES','en',1,'2004-08-1200:00:00',1673,0,NULL,NULL,NULL,'becadafa-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5324,'LOSTDEVELOPMENTMILESTONES','en',1,'2004-08-1200:00:00',1674,0,NULL,NULL,NULL,'becadc26-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5325,'PATIENTID','en',1,'2004-08-1200:00:00',1675,0,NULL,NULL,NULL,'becadd49-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5326,'APTDATE','en',1,'2004-08-1200:00:00',1676,0,NULL,NULL,NULL,'becade74-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5327,'ASYMPTOMATICHIVINFECTION','en',1,'2004-08-1200:00:00',1677,0,NULL,NULL,NULL,'becadf93-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5328,'HIVSTAGING-PERSISTENTGENERALIZEDLYMPHADENOPATHY','en',1,'2004-08-1200:00:00',1678,0,NULL,NULL,NULL,'becae0b5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5329,'HIVSTAGING-ADULTHERPESZOSTER','en',1,'2004-08-1200:00:00',1679,0,NULL,NULL,NULL,'becae1e1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5330,'HIVSTAGING-MINORMUCOCUTANEOUSMANIFESTATIONS','en',1,'2004-08-1200:00:00',1680,0,NULL,NULL,NULL,'becae2ff-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5331,'WHOHIV-RECURRENTUPPERRESPIRATORYINFECTIONS','en',1,'2004-08-1200:00:00',1681,0,NULL,NULL,NULL,'becae42b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5332,'HIVSTAGING-WEIGHTLOSSLESSTHANTENPERCENT','en',1,'2004-08-1200:00:00',1682,0,NULL,NULL,NULL,'becae54e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5333,'HIVSTAGING-SEVEREBACTERIALINFECTION','en',1,'2004-08-1200:00:00',1683,0,NULL,NULL,NULL,'becae675-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5334,'CANDIDIASIS,ORAL','en',1,'2004-08-1200:00:00',1684,0,NULL,NULL,NULL,'becae79c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5335,'WHOHIV-CHRONICDIARRHEA','en',1,'2004-08-1200:00:00',1685,0,NULL,NULL,NULL,'becae8c3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5336,'WHOHIV-PROLONGEDFEVER','en',1,'2004-08-1200:00:00',1686,0,NULL,NULL,NULL,'becae9ea-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5337,'ORALHAIRYLEUKOPLAKIA','en',1,'2004-08-1200:00:00',1687,0,NULL,NULL,NULL,'becaeb11-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5338,'HIVSTAGING-TUBERCULOSISWITHINYEAR','en',1,'2004-08-1200:00:00',1688,0,NULL,NULL,NULL,'becaec34-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5339,'HIVSTAGING-WEIGHTLOSSGREATERTHANTENPERCENT','en',1,'2004-08-1200:00:00',1689,0,NULL,NULL,NULL,'becaed57-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5340,'HIVSTAGING-CANDIDIASIS,ORORESPIRATORYTRACT','en',1,'2004-08-1200:00:00',1690,0,NULL,NULL,NULL,'becaee7a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5341,'WHOHIV-EXTRAPULMONARYCRYPTOCOCCOSIS','en',1,'2004-08-1200:00:00',1691,0,NULL,NULL,NULL,'becaefa1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5342,'WHOHIV-CRYPTOSPORIDIOSISWITHDIARRHEA','en',1,'2004-08-1200:00:00',1692,0,NULL,NULL,NULL,'becaf0c4-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5343,'WHOHIV-CYTOMEGALOVIRUSDISEASENOTLIVERSPLEENNODES','en',1,'2004-08-1200:00:00',1693,0,NULL,NULL,NULL,'becaf1eb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5344,'HIVSTAGING-MUCOCUTANEOUSHERPESSIMPLEX','en',1,'2004-08-1200:00:00',1694,0,NULL,NULL,NULL,'becaf30e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5345,'ENCEPHALOPATHY','en',1,'2004-08-1200:00:00',1695,0,NULL,NULL,NULL,'becaf435-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5346,'WHOHIV-HIVWASTINGSYNDROME','en',1,'2004-08-1200:00:00',1696,0,NULL,NULL,NULL,'becaf558-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5347,'KAPOSISARCOMA','en',1,'2004-08-1200:00:00',1697,0,NULL,NULL,NULL,'becaf67b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5348,'WHOHIV-LYMPHOMA','en',1,'2004-08-1200:00:00',1698,0,NULL,NULL,NULL,'becaf799-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5349,'WHOHIV-DISSEMINATEDATYPICALMYCOBACTERIOSIS','en',1,'2004-08-1200:00:00',1699,0,NULL,NULL,NULL,'becaf8b8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5350,'HIVSTAGING-DISSEMINATEDENDEMICMYCOSIS','en',1,'2004-08-1200:00:00',1700,0,NULL,NULL,NULL,'becaf9df-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5351,'WHOHIV-EXTRAPULMONARYTUBERCULOSIS','en',1,'2004-08-1200:00:00',1701,0,NULL,NULL,NULL,'becafb02-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5352,'PCP','en',1,'2004-08-1200:00:00',1702,0,NULL,NULL,NULL,'becafc36-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5353,'WHOHIV-PROGRESSIVEMULTIFOCALLEUKOENCEPHALOPATHY','en',1,'2004-08-1200:00:00',1703,0,NULL,NULL,NULL,'becafd61-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5354,'HIVSTAGING-SALMONELLASEPTICEMIA','en',1,'2004-08-1200:00:00',1704,0,NULL,NULL,NULL,'becafe88-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5355,'TOXOPLASMOSIS','en',1,'2004-08-1200:00:00',1705,0,NULL,NULL,NULL,'becaffab-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5356,'CURRENTWHOHIVSTAGE','en',1,'2004-08-1200:00:00',1706,0,NULL,NULL,NULL,'becb00d2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5357,'WHOSTAGE','en',1,'2004-08-1200:00:00',1707,0,NULL,NULL,NULL,'becb01f5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5358,'CRXNORMAL','en',1,'2004-08-1200:00:00',1708,0,NULL,NULL,NULL,'becb0321-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5359,'CRXREADING','en',1,'2004-08-1200:00:00',1709,0,NULL,NULL,NULL,'becb0448-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5360,'CURRENTOITHERAPY','en',1,'2004-08-1200:00:00',1710,0,NULL,NULL,NULL,'becb056f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5361,'OIELIGIBILITY','en',1,'2004-08-1200:00:00',1711,0,NULL,NULL,NULL,'becb0696-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5362,'OIINELIGIBLEHIVSTATUS','en',1,'2004-08-1200:00:00',1712,0,NULL,NULL,NULL,'becb07b5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5363,'OINEWLYELIGIBLECD4','en',1,'2004-08-1200:00:00',1713,0,NULL,NULL,NULL,'becb08dc-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5364,'OINEWLYELIGIBLEWHO','en',1,'2004-08-1200:00:00',1714,0,NULL,NULL,NULL,'becb12e6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5365,'OINEWLYELIGIBLEHIVEXPOSED','en',1,'2004-08-1200:00:00',1715,0,NULL,NULL,NULL,'becb1416-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5366,'OINEWLYELIGIBLEOTHER','en',1,'2004-08-1200:00:00',1716,0,NULL,NULL,NULL,'becb152c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5367,'OINEWLYELIGIBLEOTHERSPECIFY','en',1,'2004-08-1200:00:00',1717,0,NULL,NULL,NULL,'becb1653-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5368,'OIPREVIOUSLYELIGIBLE','en',1,'2004-08-1200:00:00',1718,0,NULL,NULL,NULL,'becb178b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5369,'OIPREVIOUSLYELIGIBLEDESC','en',1,'2004-08-1200:00:00',1719,0,NULL,NULL,NULL,'becb18ae-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5370,'OIPRESCRIBED','en',1,'2004-08-1200:00:00',1720,0,NULL,NULL,NULL,'becb19eb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5371,'REASONOINOTPRESCRIBED','en',1,'2004-08-1200:00:00',1721,0,NULL,NULL,NULL,'becb1b16-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5372,'CURRENTARVTHERAPY','en',1,'2004-08-1200:00:00',1722,0,NULL,NULL,NULL,'becb1c42-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5373,'ARVELIGIBILITY','en',1,'2004-08-1200:00:00',1723,0,NULL,NULL,NULL,'becb1d69-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5374,'ARVINELIGIBLEHIVSTATUS','en',1,'2004-08-1200:00:00',1724,0,NULL,NULL,NULL,'becb1e99-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5375,'ARVNEWLYELIGIBLECD4','en',1,'2004-08-1200:00:00',1725,0,NULL,NULL,NULL,'becb1fb7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5376,'ARVNEWLYELIGIBLEWHO','en',1,'2004-08-1200:00:00',1726,0,NULL,NULL,NULL,'becb20de-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5377,'ARVPREVIOUSLYELIGIBLE','en',1,'2004-08-1200:00:00',1727,0,NULL,NULL,NULL,'becb2205-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5378,'ARVPREVIOUSLYELIGIBLEDESC','en',1,'2004-08-1200:00:00',1728,0,NULL,NULL,NULL,'becb2353-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5379,'ARVPRESCRIBED','en',1,'2004-08-1200:00:00',1729,0,NULL,NULL,NULL,'becb2576-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5380,'REASONARVNOTPRESCRIBED','en',1,'2004-08-1200:00:00',1730,0,NULL,NULL,NULL,'becb2738-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5381,'PERSCOMP','en',1,'2004-08-1200:00:00',1731,0,NULL,NULL,NULL,'becb28fd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5382,'PROVIDER','en',1,'2004-08-1200:00:00',1732,0,NULL,NULL,NULL,'becb2c61-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5383,'AZTRECOMMENDATION','en',1,'2004-08-1200:00:00',1733,0,NULL,NULL,NULL,'becb2e3c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5384,'AZTSTARTSTOPDATE','en',1,'2004-08-1200:00:00',1734,0,NULL,NULL,NULL,'becb300e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5385,'AZTDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1735,0,NULL,NULL,NULL,'becb31e1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5386,'AZTDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1736,0,NULL,NULL,NULL,'becb33aa-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5387,'AZTSIG','en',1,'2004-08-1200:00:00',1737,0,NULL,NULL,NULL,'becb3574-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5388,'LAMIVUDINERECOMMENDATION','en',1,'2004-08-1200:00:00',1738,0,NULL,NULL,NULL,'becb3746-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5389,'LAMIVUDINESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1739,0,NULL,NULL,NULL,'becb3914-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5390,'LAMIVUDINEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1740,0,NULL,NULL,NULL,'becb3ade-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5391,'LAMIVUDINEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1741,0,NULL,NULL,NULL,'becb3ca7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5392,'LAMIVUDINESIG','en',1,'2004-08-1200:00:00',1742,0,NULL,NULL,NULL,'becb3e71-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5393,'STAVUDINERECOMMENDATION','en',1,'2004-08-1200:00:00',1743,0,NULL,NULL,NULL,'becb403f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5394,'STAVUDINESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1744,0,NULL,NULL,NULL,'becb4204-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5395,'STAVUDINEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1745,0,NULL,NULL,NULL,'becb43d2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5396,'STAVUDINEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1746,0,NULL,NULL,NULL,'becb44f5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5397,'STAVUDINESIG','en',1,'2004-08-1200:00:00',1747,0,NULL,NULL,NULL,'becb4618-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5398,'DIDANOSINERECOMMENDATION','en',1,'2004-08-1200:00:00',1748,0,NULL,NULL,NULL,'becb473b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5399,'DIDANOSINESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1749,0,NULL,NULL,NULL,'becb485e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5400,'DIDANOSINEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1750,0,NULL,NULL,NULL,'becb4985-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5401,'DIDANOSINEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1751,0,NULL,NULL,NULL,'becb4aa3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5402,'DIDANOSINESIG','en',1,'2004-08-1200:00:00',1752,0,NULL,NULL,NULL,'becb4bd7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5403,'ABACAVIRRECOMMENDATION','en',1,'2004-08-1200:00:00',1753,0,NULL,NULL,NULL,'becb4cfa-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5404,'ABACAVIRSTARTSTOPDATE','en',1,'2004-08-1200:00:00',1754,0,NULL,NULL,NULL,'becb4e26-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5405,'ABACAVIRDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1755,0,NULL,NULL,NULL,'becb4f4d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5406,'ABACAVIRDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1756,0,NULL,NULL,NULL,'becb5070-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5407,'ABACAVIRSIG','en',1,'2004-08-1200:00:00',1757,0,NULL,NULL,NULL,'becb5193-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5408,'NEVIRAPINERECOMMENDATION','en',1,'2004-08-1200:00:00',1758,0,NULL,NULL,NULL,'becb52b5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5409,'NEVIRAPINESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1759,0,NULL,NULL,NULL,'becb53d8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5410,'NEVIRAPINEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1760,0,NULL,NULL,NULL,'becb54f7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5411,'NEVIRAPINEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1761,0,NULL,NULL,NULL,'becb5615-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5412,'NEVIRAPINESIG','en',1,'2004-08-1200:00:00',1762,0,NULL,NULL,NULL,'becb5734-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5413,'EFAVIRENZRECOMMENDATION','en',1,'2004-08-1200:00:00',1763,0,NULL,NULL,NULL,'becb5857-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5414,'EFAVIRENZSTARTSTOPDATE','en',1,'2004-08-1200:00:00',1764,0,NULL,NULL,NULL,'becb59a0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5415,'EFAVIRENZDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1765,0,NULL,NULL,NULL,'becb5ab2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5416,'EFAVIRENZDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1766,0,NULL,NULL,NULL,'becb5bc8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5417,'EFAVIRENZSIG','en',1,'2004-08-1200:00:00',1767,0,NULL,NULL,NULL,'becb5cde-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5418,'NELFINAVIRRECOMMENDATION','en',1,'2004-08-1200:00:00',1768,0,NULL,NULL,NULL,'becb5deb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5419,'NELFINAVIRSTARTSTOPDATE','en',1,'2004-08-1200:00:00',1769,0,NULL,NULL,NULL,'becb5ef9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5420,'NELFINAVIRDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1770,0,NULL,NULL,NULL,'becb600f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5421,'NELFINAVIRDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1771,0,NULL,NULL,NULL,'becb62ae-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5422,'NELFINAVIRSIG','en',1,'2004-08-1200:00:00',1772,0,NULL,NULL,NULL,'becb63da-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5423,'ARVCOMMENTS','en',1,'2004-08-1200:00:00',1773,0,NULL,NULL,NULL,'becb64f8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5424,'OTHERANTIRETROVIRALDRUG','en',1,'2004-08-1200:00:00',1774,0,NULL,NULL,NULL,'becb661b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5425,'ARVOTHER1RECOMMENDATION','en',1,'2004-08-1200:00:00',1775,0,NULL,NULL,NULL,'becb673a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5426,'ARVOTHER1STARTSTOPDATE','en',1,'2004-08-1200:00:00',1776,0,NULL,NULL,NULL,'becb685d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5427,'ARVOTHER1DISCONTINUATION1','en',1,'2004-08-1200:00:00',1777,0,NULL,NULL,NULL,'becb6980-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5428,'ARVOTHER1DISCONTINUATION2','en',1,'2004-08-1200:00:00',1778,0,NULL,NULL,NULL,'becb6ad2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5429,'ARVOTHER1SIG','en',1,'2004-08-1200:00:00',1779,0,NULL,NULL,NULL,'becb6be3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5430,'ARVOTHER2SPECIFY','en',1,'2004-08-1200:00:00',1780,0,NULL,NULL,NULL,'becb6cf5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5431,'ARVOTHER2RECOMMENDATION','en',1,'2004-08-1200:00:00',1781,0,NULL,NULL,NULL,'becb6e0b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5432,'ARVOTHER2STARTSTOPDATE','en',1,'2004-08-1200:00:00',1782,0,NULL,NULL,NULL,'becb6f18-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5433,'ARVOTHER2DISCONTINUATION1','en',1,'2004-08-1200:00:00',1783,0,NULL,NULL,NULL,'becb702a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5434,'ARVOTHER2DISCONTINUATION2','en',1,'2004-08-1200:00:00',1784,0,NULL,NULL,NULL,'becb7138-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5435,'ARVOTHER2SIG','en',1,'2004-08-1200:00:00',1785,0,NULL,NULL,NULL,'becb72a3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5436,'COTRIMOXAZOLERECOMMENDATION','en',1,'2004-08-1200:00:00',1786,0,NULL,NULL,NULL,'becb73c6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5437,'COTRIMOXAZOLESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1787,0,NULL,NULL,NULL,'becb74e5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5438,'COTRIMOXAZOLEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1788,0,NULL,NULL,NULL,'becb7608-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5439,'COTRIMOXAZOLEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1789,0,NULL,NULL,NULL,'becb772a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5440,'COTRIMOXAZOLESIG','en',1,'2004-08-1200:00:00',1790,0,NULL,NULL,NULL,'becb784d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5441,'DAPSONERECOMMENDATION','en',1,'2004-08-1200:00:00',1791,0,NULL,NULL,NULL,'becb7970-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5442,'DAPSONESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1792,0,NULL,NULL,NULL,'becb7ac6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5443,'DAPSONEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1793,0,NULL,NULL,NULL,'becb7bd8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5444,'DAPSONEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1794,0,NULL,NULL,NULL,'becb7cea-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5445,'DAPSONESIG','en',1,'2004-08-1200:00:00',1795,0,NULL,NULL,NULL,'becb7dfc-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5446,'FLUCONAZOLERECOMMENDATION','en',1,'2004-08-1200:00:00',1796,0,NULL,NULL,NULL,'becb7f0d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5447,'FLUCONAZOLESTARTSTOPDATE','en',1,'2004-08-1200:00:00',1797,0,NULL,NULL,NULL,'becb801f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5448,'FLUCONAZOLEDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1798,0,NULL,NULL,NULL,'becb812d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5449,'FLUCONAZOLEDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1799,0,NULL,NULL,NULL,'becb8243-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5450,'FLUCONAZOLESIG','en',1,'2004-08-1200:00:00',1800,0,NULL,NULL,NULL,'becb835d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5451,'ISONIAZIDRECOMMENDATION','en',1,'2004-08-1200:00:00',1801,0,NULL,NULL,NULL,'becb8473-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5452,'ISONIAZIDSTARTSTOPDATE','en',1,'2004-08-1200:00:00',1802,0,NULL,NULL,NULL,'becb8589-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5453,'ISONIAZIDDISCONTINUATION1TODAY','en',1,'2004-08-1200:00:00',1803,0,NULL,NULL,NULL,'becb869b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5454,'ISONIAZIDDISCONTINUATION2TODAY','en',1,'2004-08-1200:00:00',1804,0,NULL,NULL,NULL,'becb87b5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5455,'ISONIAZIDSIG','en',1,'2004-08-1200:00:00',1805,0,NULL,NULL,NULL,'becb88cb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

5456,'OTHER1SPECIFY','en',1,'2004-08-1200:00:00',1806,0,NULL,NULL,NULL,'becb89e5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

